Date,Price,Open,High,Low,Vol.,Change %
3/7/2013,"17,992.91","18,020.42","18,120.85","17,957.54",,-0.04%
3/8/2013,"17,964.18","17,995.73","18,041.74","17,894.39",,-0.16%
3/11/2013,"17,522.56","17,983.89","18,059.09","17,491.63",,-2.46%
3/12/2013,"17,872.85","17,579.45","17,886.29","17,543.07",,2.00%
3/13/2013,"17,760.44","17,901.15","17,912.89","17,716.38",,-0.63%
3/14/2013,"17,740.69","17,777.55","17,831.53","17,725.23",,-0.11%
3/15/2013,"17,664.83","17,731.09","17,755.56","17,628.39",,-0.43%
3/18/2013,"17,492.00","17,634.48","17,640.97","17,388.51",,-0.98%
3/19/2013,"17,693.37","17,493.88","17,703.16","17,493.88",,1.15%
3/20/2013,"17,753.97","17,708.04","17,771.63","17,671.64",,0.34%
3/21/2013,"17,913.62","17,778.96","17,957.09","17,775.67",,0.90%
3/22/2013,"17,963.11","17,907.77","17,975.84","17,893.24",,0.28%
3/25/2013,"17,961.91","18,001.29","18,071.30","17,917.62",,-0.01%
3/26/2013,"17,872.15","17,971.47","17,981.50","17,846.52",,-0.50%
3/27/2013,"17,897.90","17,918.83","18,003.43","17,892.54",,0.14%
3/28/2013,"17,947.76","17,934.14","17,978.50","17,920.25",,0.28%
3/29/2013,"18,043.31","17,959.44","18,056.60","17,959.44",,0.53%
4/1/2013,"18,272.11","18,061.75","18,327.11","18,060.04",,1.27%
4/2/2013,"18,345.74","18,332.59","18,434.04","18,321.28",,0.40%
4/3/2013,"18,575.88","18,381.62","18,590.25","18,378.32",,1.25%
4/4/2013,"18,613.44","18,592.83","18,652.13","18,545.89",,0.20%
4/5/2013,"18,636.03","18,644.93","18,717.67","18,589.07",,0.12%
4/8/2013,"18,653.06","18,644.09","18,731.68","18,638.80",,0.09%
4/9/2013,"18,713.61","18,683.77","18,732.94","18,664.96",,0.32%
4/10/2013,"18,723.35","18,737.57","18,791.22","18,710.91",,0.05%
