s_close,s_date
102.113,"Apr 16, 2022"
102.104,"Apr 17, 2022"
102.182,"Apr 18, 2022"
101.428,"Apr 19, 2022"
100.607,"Apr 20, 2022"
99.9156,"Apr 21, 2022"
100.124,"Apr 22, 2022"
100.116,"Apr 23, 2022"
100.107,"Apr 24, 2022"
101.251,"Apr 25, 2022"
100.473,"Apr 26, 2022"
100.015,"Apr 27, 2022"
99.5544,"Apr 28, 2022"
99.5451,"Apr 29, 2022"
99.5366,"Apr 30, 2022"
99.5281,"May 01, 2022"
99.5196,"May 02, 2022"
99.5111,"May 03, 2022"
99.5026,"May 04, 2022"
99.4941,"May 05, 2022"
98.2906,"May 06, 2022"
98.2821,"May 07, 2022"
98.2736,"May 08, 2022"
94.9263,"May 09, 2022"
95.3835,"May 10, 2022"
94.3956,"May 11, 2022"
94.4443,"May 12, 2022"
95.6818,"May 13, 2022"
95.5839,"May 14, 2022"
95.4986,"May 15, 2022"
93.1803,"May 16, 2022"
93.1635,"May 17, 2022"
93.8688,"May 18, 2022"
93.8441,"May 19, 2022"
93.8895,"May 20, 2022"
93.8817,"May 21, 2022"
93.8739,"May 22, 2022"
92.3487,"May 23, 2022"
91.4552,"May 24, 2022"
91.3954,"May 25, 2022"
92.5915,"May 26, 2022"
93.1789,"May 27, 2022"
93.1707,"May 28, 2022"
93.1625,"May 29, 2022"
93.7505,"May 30, 2022"
94.0708,"May 31, 2022"
93.268,"Jun 01, 2022"
92.3153,"Jun 02, 2022"
90.5176,"Jun 03, 2022"
91.2161,"Jun 04, 2022"
90.5025,"Jun 05, 2022"
91.2161,"Jun 06, 2022"
91.5855,"Jun 07, 2022"
91.6925,"Jun 08, 2022"
92.1834,"Jun 09, 2022"
92.7254,"Jun 10, 2022"
92.7174,"Jun 11, 2022"
92.7094,"Jun 12, 2022"
89.922,"Jun 13, 2022"
90.4618,"Jun 14, 2022"
91.1589,"Jun 15, 2022"
92.0605,"Jun 16, 2022"
93.1559,"Jun 17, 2022"
93.1501,"Jun 18, 2022"
93.1443,"Jun 19, 2022"
92.0563,"Jun 20, 2022"
94.018,"Jun 21, 2022"
93.8078,"Jun 22, 2022"
94.4394,"Jun 23, 2022"
90.5652,"Jun 24, 2022"
90.5598,"Jun 25, 2022"
90.5544,"Jun 26, 2022"
92.1816,"Jun 27, 2022"
91.7256,"Jun 28, 2022"
90.9446,"Jun 29, 2022"
91.8611,"Jun 30, 2022"
92.2967,"Jul 01, 2022"
92.2911,"Jul 02, 2022"
92.2854,"Jul 03, 2022"
91.7811,"Jul 04, 2022"
91.2853,"Jul 05, 2022"
91.4015,"Jul 06, 2022"
92.0088,"Jul 07, 2022"
92.0034,"Jul 08, 2022"
92.0034,"Jul 09, 2022"
91.9925,"Jul 10, 2022"
91.9925,"Jul 11, 2022"
91.9817,"Jul 12, 2022"
93.7896,"Jul 13, 2022"
94.5762,"Jul 14, 2022"
94.1142,"Jul 15, 2022"
97.3139,"Jul 16, 2022"
94.1029,"Jul 17, 2022"
92.1542,"Jul 18, 2022"
89.686,"Jul 19, 2022"
90.4673,"Jul 20, 2022"
89.4763,"Jul 21, 2022"
90.1684,"Jul 22, 2022"
90.1633,"Jul 23, 2022"
90.1581,"Jul 24, 2022"
89.6433,"Jul 25, 2022"
90.0874,"Jul 26, 2022"
90.3455,"Jul 27, 2022"
91.8349,"Jul 28, 2022"
92.3373,"Jul 29, 2022"
92.3317,"Jul 30, 2022"
92.326,"Jul 31, 2022"
92.286,"Aug 01, 2022"
92.2286,"Aug 02, 2022"
93.6994,"Aug 03, 2022"
94.6029,"Aug 04, 2022"
95.9276,"Aug 05, 2022"
95.922,"Aug 06, 2022"
95.9164,"Aug 07, 2022"
95.9107,"Aug 08, 2022"
95.9051,"Aug 09, 2022"
97.2102,"Aug 10, 2022"
96.4311,"Aug 11, 2022"
98.1661,"Aug 12, 2022"
98.1606,"Aug 13, 2022"
98.1551,"Aug 14, 2022"
99.5945,"Aug 15, 2022"
99.0468,"Aug 16, 2022"
99.2804,"Aug 17, 2022"
98.6204,"Aug 18, 2022"
98.1574,"Aug 19, 2022"
98.1515,"Aug 20, 2022"
98.1456,"Aug 21, 2022"
97.1332,"Aug 22, 2022"
98.4881,"Aug 23, 2022"
98.5631,"Aug 24, 2022"
97.5622,"Aug 25, 2022"
96.5639,"Aug 26, 2022"
96.5581,"Aug 27, 2022"
96.5523,"Aug 28, 2022"
96.1328,"Aug 29, 2022"
95.0544,"Aug 30, 2022"
95.5049,"Aug 31, 2022"
95.4248,"Sep 01, 2022"
95.1908,"Sep 02, 2022"
95.185,"Sep 03, 2022"
95.1792,"Sep 04, 2022"
93.9878,"Sep 05, 2022"
94.2762,"Sep 06, 2022"
94.0353,"Sep 07, 2022"
94.0548,"Sep 08, 2022"
94.4994,"Sep 09, 2022"
