s_close,s_date
678.614,"Feb 21, 2020"
678.593,"Feb 22, 2020"
678.573,"Feb 23, 2020"
659.529,"Feb 24, 2020"
659.757,"Feb 25, 2020"
651.381,"Feb 26, 2020"
645.62,"Feb 27, 2020"
642.745,"Feb 28, 2020"
642.724,"Feb 29, 2020"
642.703,"Mar 01, 2020"
667.289,"Mar 02, 2020"
668.016,"Mar 03, 2020"
663.671,"Mar 04, 2020"
668.768,"Mar 05, 2020"
648.301,"Mar 06, 2020"
648.279,"Mar 07, 2020"
648.258,"Mar 08, 2020"
627.656,"Mar 09, 2020"
640.279,"Mar 10, 2020"
638.226,"Mar 11, 2020"
610.528,"Mar 12, 2020"
615.023,"Mar 13, 2020"
615.022,"Mar 14, 2020"
615.02,"Mar 15, 2020"
576.556,"Mar 16, 2020"
558.43,"Mar 17, 2020"
521.592,"Mar 18, 2020"
514.868,"Mar 19, 2020"
523.476,"Mar 20, 2020"
523.463,"Mar 21, 2020"
523.45,"Mar 22, 2020"
523.437,"Mar 23, 2020"
488.934,"Mar 24, 2020"
463.814,"Mar 25, 2020"
463.399,"Mar 26, 2020"
472.745,"Mar 27, 2020"
472.735,"Mar 28, 2020"
472.726,"Mar 29, 2020"
469.684,"Mar 30, 2020"
490.076,"Mar 31, 2020"
499.874,"Apr 01, 2020"
525.62,"Apr 02, 2020"
544.952,"Apr 03, 2020"
544.935,"Apr 04, 2020"
544.919,"Apr 05, 2020"
528.794,"Apr 06, 2020"
543.136,"Apr 07, 2020"
539.425,"Apr 08, 2020"
554.812,"Apr 09, 2020"
555.938,"Apr 10, 2020"
555.919,"Apr 11, 2020"
555.899,"Apr 12, 2020"
539.235,"Apr 13, 2020"
542.059,"Apr 14, 2020"
542.833,"Apr 15, 2020"
544.177,"Apr 16, 2020"
564.984,"Apr 17, 2020"
564.963,"Apr 18, 2020"
564.942,"Apr 19, 2020"
577.28,"Apr 20, 2020"
559.792,"Apr 21, 2020"
559.435,"Apr 22, 2020"
565.452,"Apr 23, 2020"
566.47,"Apr 24, 2020"
566.436,"Apr 25, 2020"
566.402,"Apr 26, 2020"
552.61,"Apr 27, 2020"
556.629,"Apr 28, 2020"
568.441,"Apr 29, 2020"
584.615,"Apr 30, 2020"
584.594,"May 01, 2020"
584.574,"May 02, 2020"
584.553,"May 03, 2020"
578.565,"May 04, 2020"
580.719,"May 05, 2020"
577.576,"May 06, 2020"
570.315,"May 07, 2020"
568.692,"May 08, 2020"
568.671,"May 09, 2020"
568.65,"May 10, 2020"
568.461,"May 11, 2020"
574.263,"May 12, 2020"
576.969,"May 13, 2020"
574.911,"May 14, 2020"
581.522,"May 15, 2020"
581.502,"May 16, 2020"
581.483,"May 17, 2020"
579.494,"May 18, 2020"
582.677,"May 19, 2020"
578.334,"May 20, 2020"
578.678,"May 21, 2020"
578.657,"May 22, 2020"
578.636,"May 23, 2020"
578.614,"May 24, 2020"
578.593,"May 25, 2020"
578.571,"May 26, 2020"
578.55,"May 27, 2020"
574.853,"May 28, 2020"
580.893,"May 29, 2020"
580.871,"May 30, 2020"
580.849,"May 31, 2020"
580.837,"Jun 01, 2020"
587.257,"Jun 02, 2020"
587.682,"Jun 03, 2020"
583.925,"Jun 04, 2020"
589.315,"Jun 05, 2020"
589.292,"Jun 06, 2020"
589.269,"Jun 07, 2020"
596.763,"Jun 08, 2020"
595.781,"Jun 09, 2020"
