Date,Actual Price,Predicted Price
2023-08-14,17641.5,17775.177057978653
2023-08-15,17603.7,17645.980370489768
2023-08-16,17841.7,17628.310316843843
2023-08-17,17890.1,17838.332960755157
2023-08-18,17889.7,17898.798747846093
2023-08-19,17966.3,17889.800658340748
2023-08-20,17966.3,17977.859517521858
2023-08-21,18024.6,17967.106193981163
2023-08-22,18122.8,18039.04444018811
2023-08-23,18303.6,18120.901251794592
2023-08-24,18431.9,18311.410501001257
2023-08-25,18558.5,18425.057928013655
2023-08-26,18558.9,18569.445147322014
2023-08-27,18642.4,18562.72421668858
2023-08-28,18709.6,18667.186036936055
2023-08-29,18920.0,18719.592201300253
2023-08-30,19008.7,18944.697732524975
2023-08-31,18890.9,19015.430849646335
2023-09-01,19078.7,18928.229961152614
2023-09-02,19069.6,19093.79996696892
2023-09-03,19069.6,19098.39528260889
2023-09-04,19080.4,19087.70619249585
2023-09-05,19050.6,19106.16334843361
2023-09-06,18921.9,19063.207593986175
2023-09-07,18789.5,18944.82412188088
2023-09-08,18787.0,18800.35296988937
2023-09-09,18933.6,18797.14427220204
2023-09-10,18853.1,18917.14489303308
2023-09-11,18575.5,18841.616466734155
2023-09-12,18484.0,18564.776832889493
2023-09-13,18093.1,18479.44151785668
2023-09-14,18262.0,18083.60245309
2023-09-15,18331.6,18251.21063061681
2023-09-16,18302.7,18285.897583927475
2023-09-17,18302.7,18278.93543025864
2023-09-18,18383.3,18258.372924220068
2023-09-19,18368.7,18361.65972485966
2023-09-20,18279.7,18332.279025802058
2023-09-21,18055.4,18278.815565853834
2023-09-22,18105.5,18047.89046508728
2023-09-23,18105.0,18123.4333936796
2023-09-24,17751.1,18095.716042489687
2023-09-25,17864.5,17782.052282727065
2023-09-26,17738.9,17864.58272465832
2023-09-27,17512.4,17751.36580811746
2023-09-28,17245.3,17513.53902483654
2023-09-29,17069.8,17259.452494145353
2023-09-30,17172.2,17063.324544220675
2023-10-01,17172.2,17157.611903837616
2023-10-02,16844.4,17129.59532298969
2023-10-03,16736.7,16823.160317639115
2023-10-04,16656.9,16701.888467567765
2023-10-05,16575.5,16626.811588925604
2023-10-06,16667.1,16535.053832769627
2023-10-07,16340.4,16630.435858142555
2023-10-08,16340.4,16305.866561478502
2023-10-09,16821.6,16325.347842174106
2023-10-10,16552.5,16769.52200657842
2023-10-11,16813.6,16532.50963778586
2023-10-12,16707.5,16793.812019937337
2023-10-13,17182.3,16699.23255753548
2023-10-14,17223.1,17179.098354316124
2023-10-15,17223.1,17215.690496439525
2023-10-16,17109.8,17255.961371929177
2023-10-17,17079.5,17137.7424435619
2023-10-18,17285.0,17138.373363700797
2023-10-19,17656.5,17312.199002731293
2023-10-20,17703.7,17689.199050164003
2023-10-21,17492.2,17713.320284671376
2023-10-22,17492.2,17539.974633081863
2023-10-23,17639.5,17515.495555451747
2023-10-24,17699.6,17671.12300242928
2023-10-25,17808.7,17700.968379095946
2023-10-26,17849.5,17824.919516561367
2023-10-27,17886.2,17838.580536919744
2023-10-28,17836.1,17897.519919382823
2023-10-29,17836.1,17825.805945636836
2023-10-30,17752.3,17850.659306630438
2023-10-31,17911.0,17743.966745213573
2023-11-01,17926.0,17921.632775046466
2023-11-02,18004.6,17906.222293805942
2023-11-03,18053.3,18014.776294006693
2023-11-04,17808.7,18033.200744351816
2023-11-05,17808.7,17832.594185361468
2023-11-06,18081.4,17806.62103114658
2023-11-07,17996.9,18090.52880951882
2023-11-08,17945.0,17982.14108391723
2023-11-09,18047.9,17966.314262967553
2023-11-10,17608.5,18034.178854495927
2023-11-11,17550.6,17639.490141731938
2023-11-12,17550.6,17558.29095041918
2023-11-13,17739.0,17563.780689161198
2023-11-14,18127.7,17719.33346227763
2023-11-15,18160.6,18102.801637141543
2023-11-16,18360.4,18121.86454216852
2023-11-17,18319.5,18346.555639831393
2023-11-18,18128.1,18297.00834326869
2023-11-19,18128.1,18152.61716287972
2023-11-20,17932.9,18137.254967418015
