Date,Price,Monthly Return
2023-04-30,336.164,0.032907876381915724
2023-05-31,326.265,-0.029446936614271557
2023-06-30,325.469,-0.002439734571590524
2023-07-31,375.91,0.1549794296845477
2023-08-31,338.011,-0.10081934505599743
2023-09-30,364.86,0.07943232616689988
2023-10-31,413.648,0.1337170421531546
2023-11-30,464.4,0.12269369125439966
2023-12-31,489.9,0.05490956072351416
2024-01-31,478.34,-0.02359665237803632
2024-02-29,492.465,0.029529205167872163
2024-03-31,491.16,-0.002649934513112462
2024-04-30,528.739,0.07651070934115167
2024-05-31,563.319,0.065400887772606
2024-06-30,562.88,-0.000779309769420089
2024-07-31,544.817,-0.032090321205230254
2024-08-31,555.915,0.02037014263504977
2024-09-30,567.295,0.020470755421242437
2024-10-31,652.195,0.14965758555954145
2024-11-30,755.677,0.15866726975827783
