Date,Actual Price,Predicted Price
2023-01-20,10676.6,10661.409947912663
2023-01-21,10658.7,10677.912709474667
2023-01-22,10658.7,10663.637964024761
2023-01-23,10636.9,10661.560012416836
2023-01-24,10801.6,10641.803453820507
2023-01-25,10792.3,10798.32619445755
2023-01-26,10721.6,10788.931014888558
2023-01-27,11645.1,10726.67876094563
2023-01-28,11634.9,11617.016572192166
2023-01-29,11634.9,11607.148764096724
2023-01-30,12045.5,11652.625264685139
2023-01-31,12443.3,12042.70696513724
2023-02-01,12520.8,12462.38501751916
2023-02-02,12448.7,12541.700136511741
2023-02-03,12137.1,12514.779522254075
2023-02-04,12134.6,12206.96441796182
2023-02-05,12134.6,12226.7826915946
2023-02-06,12363.8,12188.860530468011
2023-02-07,12446.8,12420.90790092704
2023-02-08,12392.6,12456.74594679285
2023-02-09,12189.6,12423.817240826285
2023-02-10,12185.9,12188.261714007482
2023-02-11,12094.2,12202.535441583477
2023-02-12,12093.5,12067.951198434435
2023-02-13,11903.3,12090.18960075915
2023-02-14,11949.9,11863.40348044746
2023-02-15,11720.7,11938.735423010776
2023-02-16,11713.5,11672.905819881562
2023-02-17,11696.8,11706.391483422873
2023-02-18,11665.5,11641.940036145463
2023-02-19,11551.4,11658.019766966616
2023-02-20,11602.0,11505.786559392749
2023-02-21,11609.4,11603.422876137447
2023-02-22,11490.0,11566.951997714523
2023-02-23,11456.6,11504.733748977826
2023-02-24,11353.6,11431.632075385984
2023-02-25,11344.2,11378.133134123693
2023-02-26,11239.0,11327.183021154975
2023-02-27,11373.4,11264.81278248273
2023-02-28,11519.6,11353.151582243101
2023-03-01,11596.4,11527.331801577066
2023-03-02,11556.4,11568.623152053346
2023-03-03,12452.6,11570.43023149446
2023-03-04,12465.0,12407.392948116165
2023-03-05,12458.2,12454.261003632386
2023-03-06,12250.0,12464.13824384196
2023-03-07,12043.5,12290.577019454882
2023-03-08,12165.3,12097.0205267597
2023-03-09,12262.0,12219.546459530826
2023-03-10,12592.2,12297.361849596133
2023-03-11,12557.2,12619.52860067027
2023-03-12,12555.6,12569.437426848748
2023-03-13,12920.3,12584.494012684496
2023-03-14,12911.7,12915.328034183447
2023-03-15,12996.2,12920.136717559231
2023-03-16,13047.7,12998.158544639451
2023-03-17,13411.5,13057.604048540908
2023-03-18,13303.2,13406.979120120941
2023-03-19,13297.6,13310.932819567008
2023-03-20,13429.0,13319.181298898551
2023-03-21,13149.5,13443.57009950981
2023-03-22,13446.0,13181.215983186186
2023-03-23,13592.2,13467.273259769996
