s_close,s_date
101.034,"May 05, 2014"
101.057,"May 06, 2014"
101.08,"May 07, 2014"
101.098,"May 08, 2014"
101.113,"May 09, 2014"
101.18,"May 12, 2014"
101.203,"May 13, 2014"
101.224,"May 14, 2014"
101.247,"May 15, 2014"
101.281,"May 16, 2014"
101.323,"May 19, 2014"
101.343,"May 20, 2014"
101.361,"May 21, 2014"
101.381,"May 22, 2014"
101.447,"May 26, 2014"
101.474,"May 27, 2014"
100.95,"May 28, 2014"
100.973,"May 29, 2014"
100.997,"May 30, 2014"
101.061,"Jun 02, 2014"
101.087,"Jun 03, 2014"
101.116,"Jun 04, 2014"
101.133,"Jun 05, 2014"
101.15,"Jun 06, 2014"
101.213,"Jun 09, 2014"
101.235,"Jun 10, 2014"
101.256,"Jun 11, 2014"
101.282,"Jun 12, 2014"
101.304,"Jun 13, 2014"
101.373,"Jun 16, 2014"
101.399,"Jun 17, 2014"
101.421,"Jun 18, 2014"
101.448,"Jun 19, 2014"
101.47,"Jun 20, 2014"
101.54,"Jun 23, 2014"
100.415,"Jun 24, 2014"
100.438,"Jun 25, 2014"
100.459,"Jun 26, 2014"
100.481,"Jun 27, 2014"
100.55,"Jun 30, 2014"
100.566,"Jul 01, 2014"
100.589,"Jul 02, 2014"
100.613,"Jul 03, 2014"
100.635,"Jul 04, 2014"
100.701,"Jul 07, 2014"
100.723,"Jul 08, 2014"
100.746,"Jul 09, 2014"
100.767,"Jul 10, 2014"
100.791,"Jul 11, 2014"
100.859,"Jul 14, 2014"
100.882,"Jul 15, 2014"
100.913,"Jul 16, 2014"
100.935,"Jul 17, 2014"
100.956,"Jul 18, 2014"
101.03,"Jul 21, 2014"
101.054,"Jul 22, 2014"
101.076,"Jul 23, 2014"
101.096,"Jul 24, 2014"
101.119,"Jul 25, 2014"
101.183,"Jul 28, 2014"
101.341,"Aug 04, 2014"
101.365,"Aug 05, 2014"
101.387,"Aug 06, 2014"
101.408,"Aug 07, 2014"
101.43,"Aug 08, 2014"
101.497,"Aug 11, 2014"
101.518,"Aug 12, 2014"
101.537,"Aug 13, 2014"
