0,1,s_close,s_date
"Mar 08, 24",15.33,15.33,"Mar 08, 24"
"Mar 19, 24",15.30,15.30,"Mar 19, 24"
"Mar 20, 24",15.32,15.32,"Mar 20, 24"
"Mar 26, 24",15.40,15.40,"Mar 26, 24"
"Apr 04, 24",15.93,15.93,"Apr 04, 24"
"Apr 08, 24",16.27,16.27,"Apr 08, 24"
"Apr 09, 24",16.67,16.67,"Apr 09, 24"
"Apr 16, 24",16.70,16.70,"Apr 16, 24"
"Apr 17, 24",16.67,16.67,"Apr 17, 24"
"Apr 18, 24",16.44,16.44,"Apr 18, 24"
"Apr 22, 24",16.78,16.78,"Apr 22, 24"
"Apr 23, 24",16.81,16.81,"Apr 23, 24"
"Apr 24, 24",16.94,16.94,"Apr 24, 24"
"Apr 25, 24",16.87,16.87,"Apr 25, 24"
"Apr 29, 24",16.94,16.94,"Apr 29, 24"
"Apr 30, 24",16.91,16.91,"Apr 30, 24"
"May 02, 24",16.69,16.69,"May 02, 24"
"May 03, 24",16.84,16.84,"May 03, 24"
"May 06, 24",16.96,16.96,"May 06, 24"
"May 07, 24",17.05,17.05,"May 07, 24"
"May 08, 24",17.02,17.02,"May 08, 24"
"May 09, 24",16.77,16.77,"May 09, 24"
"May 10, 24",16.92,16.92,"May 10, 24"
"May 13, 24",16.93,16.93,"May 13, 24"
"May 16, 24",17.45,17.45,"May 16, 24"
"May 20, 24",17.35,17.35,"May 20, 24"
"May 23, 24",17.40,17.40,"May 23, 24"
"May 24, 24",17.51,17.51,"May 24, 24"
"May 27, 24",17.63,17.63,"May 27, 24"
"May 29, 24",17.60,17.60,"May 29, 24"
"May 30, 24",17.45,17.45,"May 30, 24"
"May 31, 24",17.49,17.49,"May 31, 24"
"Jun 03, 24",17.62,17.62,"Jun 03, 24"
"Jun 04, 24",17.47,17.47,"Jun 04, 24"
"Jun 05, 24",17.45,17.45,"Jun 05, 24"
"Jun 06, 24",17.35,17.35,"Jun 06, 24"
"Jun 07, 24",17.25,17.25,"Jun 07, 24"
"Jun 10, 24",17.13,17.13,"Jun 10, 24"
"Jun 12, 24",16.99,16.99,"Jun 12, 24"
"Jun 13, 24",17.84,17.84,"Jun 13, 24"
"Jun 14, 24",18.18,18.18,"Jun 14, 24"
"Jun 20, 24",18.74,18.74,"Jun 20, 24"
"Jun 21, 24",18.98,18.98,"Jun 21, 24"
"Jun 24, 24",19.18,19.18,"Jun 24, 24"
"Jun 25, 24",19.12,19.12,"Jun 25, 24"
"Jun 26, 24",19.15,19.15,"Jun 26, 24"
"Jun 27, 24",19.25,19.25,"Jun 27, 24"
"Jun 28, 24",19.10,19.10,"Jun 28, 24"
"Jul 01, 24",19.25,19.25,"Jul 01, 24"
"Jul 02, 24",19.71,19.71,"Jul 02, 24"
"Jul 03, 24",19.20,19.20,"Jul 03, 24"
"Jul 05, 24",17.77,17.77,"Jul 05, 24"
"Jul 08, 24",17.94,17.94,"Jul 08, 24"
"Jul 09, 24",17.95,17.95,"Jul 09, 24"
"Jul 10, 24",17.47,17.47,"Jul 10, 24"
"Jul 11, 24",17.47,17.47,"Jul 11, 24"
"Jul 12, 24",17.50,17.50,"Jul 12, 24"
"Jul 15, 24",17.78,17.78,"Jul 15, 24"
"Jul 18, 24",17.94,17.94,"Jul 18, 24"
"Jul 19, 24",17.66,17.66,"Jul 19, 24"
"Jul 22, 24",17.35,17.35,"Jul 22, 24"
"Jul 23, 24",17.38,17.38,"Jul 23, 24"
"Jul 25, 24",17.29,17.29,"Jul 25, 24"
"Jul 26, 24",17.23,17.23,"Jul 26, 24"
"Jul 29, 24",17.29,17.29,"Jul 29, 24"
"Jul 30, 24",17.45,17.45,"Jul 30, 24"
"Jul 31, 24",17.48,17.48,"Jul 31, 24"
"Aug 02, 24",17.29,17.29,"Aug 02, 24"
"Aug 05, 24",17.36,17.36,"Aug 05, 24"
"Aug 06, 24",17.38,17.38,"Aug 06, 24"
"Aug 07, 24",17.30,17.30,"Aug 07, 24"
"Aug 08, 24",17.05,17.05,"Aug 08, 24"
"Aug 09, 24",17.37,17.37,"Aug 09, 24"
"Aug 12, 24",17.37,17.37,"Aug 12, 24"
"Aug 13, 24",17.27,17.27,"Aug 13, 24"
"Aug 15, 24",17.40,17.40,"Aug 15, 24"
"Aug 16, 24",17.23,17.23,"Aug 16, 24"
"Aug 19, 24",17.21,17.21,"Aug 19, 24"
"Aug 20, 24",17.39,17.39,"Aug 20, 24"
"Aug 22, 24",17.39,17.39,"Aug 22, 24"
"Aug 23, 24",17.44,17.44,"Aug 23, 24"
"Aug 26, 24",17.47,17.47,"Aug 26, 24"
"Aug 27, 24",17.36,17.36,"Aug 27, 24"
"Aug 28, 24",17.35,17.35,"Aug 28, 24"
"Aug 29, 24",17.30,17.30,"Aug 29, 24"
"Aug 30, 24",17.49,17.49,"Aug 30, 24"
"Sep 02, 24",17.33,17.33,"Sep 02, 24"
"Sep 03, 24",17.27,17.27,"Sep 03, 24"
"Sep 04, 24",17.34,17.34,"Sep 04, 24"
"Sep 05, 24",17.49,17.49,"Sep 05, 24"
"Sep 06, 24",17.40,17.40,"Sep 06, 24"
"Sep 10, 24",17.40,17.40,"Sep 10, 24"
"Sep 11, 24",17.35,17.35,"Sep 11, 24"
"Sep 18, 24",17.48,17.48,"Sep 18, 24"
"Sep 19, 24",17.94,17.94,"Sep 19, 24"
"Sep 20, 24",18.32,18.32,"Sep 20, 24"
"Sep 23, 24",18.46,18.46,"Sep 23, 24"
"Sep 24, 24",18.60,18.60,"Sep 24, 24"
"Sep 25, 24",18.61,18.61,"Sep 25, 24"
"Sep 26, 24",18.35,18.35,"Sep 26, 24"
"Sep 30, 24",18.34,18.34,"Sep 30, 24"
"Oct 01, 24",18.39,18.39,"Oct 01, 24"
"Oct 02, 24",18.54,18.54,"Oct 02, 24"
"Oct 03, 24",18.64,18.64,"Oct 03, 24"
"Oct 07, 24",18.89,18.89,"Oct 07, 24"
"Oct 08, 24",19.13,19.13,"Oct 08, 24"
"Oct 09, 24",19.21,19.21,"Oct 09, 24"
"Oct 10, 24",18.97,18.97,"Oct 10, 24"
"Oct 11, 24",18.74,18.74,"Oct 11, 24"
"Oct 14, 24",18.81,18.81,"Oct 14, 24"
"Oct 16, 24",18.80,18.80,"Oct 16, 24"
"Oct 17, 24",18.66,18.66,"Oct 17, 24"
"Oct 18, 24",18.59,18.59,"Oct 18, 24"
"Oct 21, 24",18.65,18.65,"Oct 21, 24"
"Oct 22, 24",18.65,18.65,"Oct 22, 24"
"Oct 23, 24",18.70,18.70,"Oct 23, 24"
"Oct 24, 24",19.27,19.27,"Oct 24, 24"
"Oct 25, 24",20.57,20.57,"Oct 25, 24"
"Oct 28, 24",19.50,19.50,"Oct 28, 24"
"Oct 29, 24",19.78,19.78,"Oct 29, 24"
"Oct 30, 24",19.64,19.64,"Oct 30, 24"
"Oct 31, 24",19.19,19.19,"Oct 31, 24"
"Nov 01, 24",19.45,19.45,"Nov 01, 24"
"Nov 04, 24",19.55,19.55,"Nov 04, 24"
"Nov 05, 24",19.70,19.70,"Nov 05, 24"
"Nov 06, 24",19.86,19.86,"Nov 06, 24"
"Nov 07, 24",19.68,19.68,"Nov 07, 24"
"Nov 11, 24",19.62,19.62,"Nov 11, 24"
"Nov 12, 24",19.67,19.67,"Nov 12, 24"
"Nov 13, 24",19.56,19.56,"Nov 13, 24"
"Nov 15, 24",20.02,20.02,"Nov 15, 24"
"Nov 18, 24",20.04,20.04,"Nov 18, 24"
"Nov 19, 24",20.27,20.27,"Nov 19, 24"
"Nov 20, 24",20.23,20.23,"Nov 20, 24"
"Nov 21, 24",20.76,20.76,"Nov 21, 24"
"Nov 22, 24",20.95,20.95,"Nov 22, 24"
"Nov 25, 24",21.06,21.06,"Nov 25, 24"
"Nov 26, 24",20.24,20.24,"Nov 26, 24"
"Nov 27, 24",20.81,20.81,"Nov 27, 24"
"Nov 28, 24",21.17,21.17,"Nov 28, 24"
"Nov 29, 24",21.05,21.05,"Nov 29, 24"
"Dec 02, 24",21.55,21.55,"Dec 02, 24"
"Dec 03, 24",21.88,21.88,"Dec 03, 24"
"Dec 04, 24",21.74,21.74,"Dec 04, 24"
"Dec 05, 24",22.56,22.56,"Dec 05, 24"
"Dec 06, 24",22.62,22.62,"Dec 06, 24"
"Dec 09, 24",22.99,22.99,"Dec 09, 24"
"Dec 10, 24",22.58,22.58,"Dec 10, 24"
"Dec 11, 24",22.93,22.93,"Dec 11, 24"
"Dec 12, 24",23.40,23.40,"Dec 12, 24"
"Dec 13, 24",23.33,23.33,"Dec 13, 24"
"Dec 16, 24",23.27,23.27,"Dec 16, 24"
"Dec 17, 24",23.72,23.72,"Dec 17, 24"
"Dec 18, 24",22.63,22.63,"Dec 18, 24"
"Dec 19, 24",21.81,21.81,"Dec 19, 24"
"Dec 20, 24",22.19,22.19,"Dec 20, 24"
"Dec 23, 24",23.41,23.41,"Dec 23, 24"
"Dec 24, 24",23.11,23.11,"Dec 24, 24"
"Dec 26, 24",22.72,22.72,"Dec 26, 24"
"Dec 30, 24",23.42,23.42,"Dec 30, 24"
"Dec 31, 24",23.65,23.65,"Dec 31, 24"
"Jan 02, 25",24.49,24.49,"Jan 02, 25"
"Jan 06, 25",24.38,24.38,"Jan 06, 25"
"Jan 07, 25",24.23,24.23,"Jan 07, 25"
"Jan 08, 25",24.25,24.25,"Jan 08, 25"
"Jan 09, 25",23.74,23.74,"Jan 09, 25"
"Jan 10, 25",23.44,23.44,"Jan 10, 25"
"Jan 13, 25",23.75,23.75,"Jan 13, 25"
"Jan 14, 25",23.94,23.94,"Jan 14, 25"
"Jan 15, 25",23.97,23.97,"Jan 15, 25"
"Jan 16, 25",23.82,23.82,"Jan 16, 25"
"Jan 17, 25",24.16,24.16,"Jan 17, 25"
"Jan 20, 25",24.24,24.24,"Jan 20, 25"
"Jan 21, 25",24.42,24.42,"Jan 21, 25"
"Jan 22, 25",24.10,24.10,"Jan 22, 25"
"Jan 23, 25",24.10,24.10,"Jan 23, 25"
"Jan 24, 25",24.40,24.40,"Jan 24, 25"
"Jan 27, 25",24.31,24.31,"Jan 27, 25"
"Jan 28, 25",23.98,23.98,"Jan 28, 25"
"Jan 29, 25",24.12,24.12,"Jan 29, 25"
"Jan 30, 25",24.17,24.17,"Jan 30, 25"
"Jan 31, 25",24.51,24.51,"Jan 31, 25"
"Feb 03, 25",24.58,24.58,"Feb 03, 25"
