0,1,s_close,s_date
"Jan 07, 25",113.21,113.21,"Jan 07, 25"
"Jan 08, 25",113.20,113.20,"Jan 08, 25"
"Jan 09, 25",113.39,113.39,"Jan 09, 25"
"Jan 13, 25",113.66,113.66,"Jan 13, 25"
"Jan 14, 25",113.65,113.65,"Jan 14, 25"
"Jan 15, 25",113.65,113.65,"Jan 15, 25"
"Jan 16, 25",113.74,113.74,"Jan 16, 25"
"Jan 17, 25",113.70,113.70,"Jan 17, 25"
"Jan 20, 25",113.74,113.74,"Jan 20, 25"
"Jan 21, 25",113.74,113.74,"Jan 21, 25"
"Jan 22, 25",113.87,113.87,"Jan 22, 25"
"Jan 23, 25",114.03,114.03,"Jan 23, 25"
"Jan 24, 25",114.03,114.03,"Jan 24, 25"
"Jan 27, 25",114.15,114.15,"Jan 27, 25"
"Jan 28, 25",114.17,114.17,"Jan 28, 25"
"Jan 29, 25",114.13,114.13,"Jan 29, 25"
"Jan 30, 25",114.38,114.38,"Jan 30, 25"
"Jan 31, 25",114.26,114.26,"Jan 31, 25"
"Feb 03, 25",114.35,114.35,"Feb 03, 25"
